pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
77,-30.0,-30.0,-150.0,-30.0,150.0,30.0,-0.006,-29.992,-30.093,-150.000,0.093,1.0120,-2.1018,1.0657,0.1239,-3.0623,1.6444,0.2168,0.189358,0.005574,0.180987,0.263965,-0.152400,0.136965,0.067570,0.092970,0.092970,-0.020,-0.006,True,chassis_collision,True,False,False,False,True,False,,,,,
78,-30.0,-30.0,-120.0,-30.0,150.0,60.0,-0.006,-29.977,-30.060,-120.001,0.060,-0.0001,-3.0578,1.6956,0.2529,-3.0288,1.6779,0.2504,0.189735,0.000719,0.206273,0.263965,-0.152400,0.136965,0.067570,0.086165,0.067570,-0.022,-0.026,True,chassis_collision,True,False,False,False,True,False,,,,,
79,-30.0,-30.0,-90.0,-30.0,150.0,90.0,-0.006,-29.970,-30.015,-90.000,0.030,-0.0385,-3.1066,1.6775,0.2192,-3.0623,1.6444,0.2168,0.201792,0.005263,0.231933,0.263965,-0.152400,0.136965,0.067570,0.092970,0.042170,-0.051,-0.137,True,chassis_collision,True,False,False,False,True,False,,,,,
80,-30.0,-30.0,-60.0,-30.0,150.0,120.0,-0.006,-29.970,-29.991,-60.000,0.030,0.0202,-3.2232,1.5805,0.1308,-3.1539,1.5527,0.1252,0.219743,0.021352,0.250749,0.263965,-0.152400,0.136965,0.067570,0.111565,0.023576,-0.051,-0.080,True,chassis_collision,True,False,False,False,True,False,,,,,
81,-30.0,-30.0,-30.0,-30.0,150.0,150.0,-0.007,-29.980,-30.004,-30.000,0.020,-0.0361,-3.2618,1.4199,-0.0003,-3.2791,1.4276,-0.0000,0.241898,0.043063,0.257073,0.263965,-0.152400,0.136965,0.067570,0.136965,0.016770,-0.026,-0.033,True,chassis_collision,True,False,False,False,True,False,,,,,
82,-30.0,-30.0,0.0,-30.0,150.0,-180.0,-0.006,-29.985,-30.053,0.000,0.053,-1.2257,-4.5663,1.7715,-0.1748,-3.4043,1.3024,-0.1252,0.261358,0.064115,0.250421,0.263965,-0.152400,0.136965,0.067570,0.162365,0.023576,0.004,0.021,True,chassis_collision,True,False,False,False,True,False,,,,,
83,-30.0,-30.0,30.0,-30.0,150.0,-150.0,-0.005,-29.970,-30.065,30.000,0.065,-1.6589,-3.1511,0.9605,-0.2113,-3.4960,1.2107,-0.2168,0.273986,0.078833,0.231924,0.263965,-0.152400,0.136965,0.067570,0.180959,0.042170,-0.002,0.026,True,chassis_collision,True,False,False,False,True,False,,,,,
84,-30.0,-30.0,60.0,-30.0,150.0,-120.0,-0.005,-29.950,-30.030,60.001,0.050,0.0078,-3.5341,1.1856,-0.2506,-3.5295,1.1772,-0.2504,0.282786,0.085187,0.206347,0.263965,-0.152400,0.136965,0.067570,0.187765,0.067570,-0.029,-0.028,True,chassis_collision,True,False,False,False,True,False,,,,,
85,-30.0,-30.0,90.0,-30.0,150.0,-90.0,-0.004,-29.942,-29.989,90.001,0.058,0.0421,-3.5168,1.2250,-0.2179,-3.4960,1.2107,-0.2168,0.283867,0.081759,0.181101,0.263965,-0.152400,0.136965,0.067570,0.180959,0.092970,0.048,0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
86,-30.0,-30.0,120.0,-30.0,150.0,-60.0,-0.005,-29.955,-29.972,120.000,0.045,0.0272,-3.3686,1.2863,-0.1238,-3.4043,1.3024,-0.1252,0.277458,0.067958,0.162330,0.263965,-0.152400,0.136965,0.067570,0.162365,0.111565,-0.025,-0.032,True,chassis_collision,True,False,False,False,True,False,,,,,
87,-30.0,-30.0,150.0,-30.0,150.0,-30.0,-0.006,-29.979,-30.004,150.000,0.021,-0.0409,-2.8934,1.3458,0.0071,-3.2791,1.4276,0.0000,0.267816,0.049616,0.155616,0.263965,-0.152400,0.136965,0.067570,0.136965,0.118370,-0.009,-0.023,True,chassis_collision,True,False,False,False,True,False,,,,,
88,-30.0,-10.0,-150.0,-30.0,170.0,30.0,-0.011,-29.985,-10.099,-150.001,0.099,1.1391,-1.9803,1.9275,0.1959,-2.2730,2.4337,0.2466,0.199657,-0.044806,0.254018,0.263965,-0.152400,0.069389,0.010868,0.019361,0.019689,0.001,-0.024,True,chassis_collision,True,False,False,False,True,False,,,,,
89,-30.0,-10.0,-120.0,-30.0,170.0,60.0,-0.010,-29.979,-10.049,-120.001,0.049,0.5188,-2.3922,1.8894,0.1490,-2.2843,2.4224,0.2353,0.202071,-0.042553,0.280501,0.263965,-0.152400,0.069389,0.010868,0.021653,-0.006507,-0.007,-0.007,True,chassis_collision,True,False,False,False,True,False,,,,,
90,-30.0,-10.0,-90.0,-30.0,170.0,90.0,-0.009,-29.972,-10.012,-90.000,0.028,0.7103,-1.8340,1.4919,0.1045,-2.3586,2.3481,0.1609,0.211463,-0.030237,0.302178,0.263965,-0.152400,0.069389,0.010868,0.036736,-0.028047,-0.018,-0.027,True,chassis_collision,True,False,False,False,True,False,,,,,
91,-30.0,-10.0,-60.0,-30.0,170.0,120.0,-0.010,-29.964,-10.001,-60.000,0.036,0.0048,-2.4855,2.2328,0.0414,-2.4761,2.2306,0.0435,0.233653,-0.009659,0.313146,0.263965,-0.152400,0.069389,0.010868,0.060568,-0.039160,-0.029,-0.049,True,chassis_collision,True,False,False,False,True,False,,,,,
92,-30.0,-10.0,-30.0,-30.0,170.0,150.0,-0.011,-29.963,-10.027,-30.000,0.037,-0.0585,-2.1095,2.1913,-0.0690,-2.6052,2.1015,-0.0856,0.249302,0.011794,0.310844,0.263965,-0.152400,0.069389,0.010868,0.086764,-0.036868,0.004,-0.024,True,chassis_collision,True,False,False,False,True,False,,,,,
93,-30.0,-10.0,0.0,-30.0,170.0,-180.0,-0.012,-29.962,-10.070,0.000,0.070,-0.7911,-2.3900,1.5088,-0.1555,-2.7113,1.9953,-0.1918,0.262912,0.029684,0.295752,0.263965,-0.152400,0.069389,0.010868,0.108304,-0.021786,0.010,0.033,True,chassis_collision,True,False,False,False,True,False,,,,,
94,-30.0,-10.0,30.0,-30.0,170.0,-150.0,-0.010,-29.956,-10.060,30.000,0.060,-1.4454,-2.7918,2.0363,-0.2461,-2.7661,1.9406,-0.2466,0.270709,0.039523,0.271872,0.263965,-0.152400,0.069389,0.010868,0.119417,0.002047,0.005,-0.017,True,chassis_collision,True,False,False,False,True,False,,,,,
95,-30.0,-10.0,60.0,-30.0,170.0,-120.0,-0.009,-29.950,-10.020,60.001,0.050,0.5359,-2.9955,2.0335,-0.2604,-2.7548,1.9519,-0.2353,0.269953,0.038188,0.245690,0.263965,-0.152400,0.069389,0.010868,0.117126,0.028243,-0.000,-0.018,True,chassis_collision,True,False,False,False,True,False,,,,,
96,-30.0,-10.0,90.0,-30.0,170.0,-90.0,-0.008,-29.954,-9.993,90.000,0.046,0.6561,-2.1505,1.8158,-0.1468,-2.6805,2.0262,-0.1609,0.261705,0.025454,0.224296,0.263965,-0.152400,0.069389,0.010868,0.102043,0.049783,0.011,0.003,True,chassis_collision,True,False,False,False,True,False,,,,,
97,-30.0,-10.0,120.0,-30.0,170.0,-60.0,-0.009,-29.963,-9.996,120.000,0.037,0.8802,-1.8760,1.8644,-0.0128,-2.5630,2.1437,-0.0435,0.248689,0.005962,0.213327,0.263965,-0.152400,0.069389,0.010868,0.078211,0.060896,0.005,-0.042,True,chassis_collision,True,False,False,False,True,False,,,,,
98,-30.0,-10.0,150.0,-30.0,170.0,-30.0,-0.011,-29.976,-10.041,150.000,0.041,0.5825,-2.2298,1.9589,0.0816,-2.4339,2.2728,0.0856,0.235256,-0.014999,0.215389,0.263965,-0.152400,0.069389,0.010868,0.052015,0.058604,-0.008,-0.016,True,chassis_collision,True,False,False,False,True,False,,,,,
99,-30.0,10.0,-150.0,-30.0,-170.0,30.0,-0.013,-29.981,9.885,-150.001,0.115,-0.4350,-0.9838,4.0946,0.4009,-1.7772,2.9295,0.2466,0.191636,-0.077338,0.347922,0.263965,-0.152400,0.025283,-0.065527,-0.024746,-0.074348,-0.002,0.026,True,chassis_collision,True,False,False,False,True,False,,,,,
100,-30.0,10.0,-120.0,-30.0,-170.0,60.0,-0.012,-29.979,9.952,-120.000,0.048,0.1417,-1.2888,1.9386,0.1144,-1.8320,2.8747,0.1918,0.199483,-0.068285,0.372334,0.263965,-0.152400,0.025283,-0.065527,-0.013632,-0.098180,-0.021,-0.032,True,chassis_collision,True,False,False,False,True,False,,,,,
101,-30.0,10.0,-90.0,-30.0,-170.0,90.0,-0.011,-29.975,9.990,-90.000,0.025,1.1746,-1.3545,2.0047,0.0950,-1.9381,2.7686,0.0856,0.212513,-0.050507,0.387456,0.263965,-0.152400,0.025283,-0.065527,0.007908,-0.113263,0.022,-0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
102,-30.0,10.0,-60.0,-30.0,-170.0,120.0,-0.011,-29.967,9.991,-60.000,0.033,0.2542,-1.2240,2.8771,0.0486,-2.0672,2.6394,-0.0435,0.228624,-0.028363,0.389579,0.263965,-0.152400,0.025283,-0.065527,0.034104,-0.115555,0.002,-0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
103,-30.0,10.0,-30.0,-30.0,-170.0,150.0,-0.015,-29.954,9.952,-30.000,0.048,-2.4434,-2.4670,2.6968,-0.1992,-2.1847,2.5220,-0.1609,0.243586,-0.007826,0.378667,0.263965,-0.152400,0.025283,-0.065527,0.057936,-0.104442,0.090,0.013,True,chassis_collision,True,False,False,False,True,False,,,,,
104,-30.0,10.0,0.0,-30.0,-170.0,-180.0,-0.015,-29.952,9.916,0.000,0.084,-0.0812,-2.3495,2.2478,-0.2196,-2.2590,2.4476,-0.2353,0.253196,0.004757,0.356678,0.263965,-0.152400,0.025283,-0.065527,0.073019,-0.082902,-0.005,-0.010,True,chassis_collision,True,False,False,False,True,False,,,,,
105,-30.0,10.0,30.0,-30.0,-170.0,-150.0,-0.014,-29.953,9.939,30.000,0.061,1.2209,-2.2813,2.4708,-0.2574,-2.2703,2.4364,-0.2466,0.254971,0.006998,0.330493,0.263965,-0.152400,0.025283,-0.065527,0.075311,-0.056706,-0.006,-0.012,True,chassis_collision,True,False,False,False,True,False,,,,,
106,-30.0,10.0,60.0,-30.0,-170.0,-120.0,-0.012,-29.958,9.982,60.000,0.042,-0.5707,-2.3432,2.4312,-0.1500,-2.2156,2.4911,-0.1918,0.249830,-0.002197,0.306955,0.263965,-0.152400,0.025283,-0.065527,0.064198,-0.032873,0.023,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
107,-30.0,10.0,90.0,-30.0,-170.0,-90.0,-0.012,-29.964,9.999,90.000,0.036,1.6518,-1.4607,1.4283,-0.0280,-2.1094,2.5973,-0.0856,0.238194,-0.019539,0.292031,0.263965,-0.152400,0.025283,-0.065527,0.042657,-0.017790,-0.035,-0.031,True,chassis_collision,True,False,False,False,True,False,,,,,
108,-30.0,10.0,120.0,-30.0,-170.0,-60.0,-0.012,-29.971,9.984,120.000,0.029,0.3927,-2.7668,3.7107,0.0787,-1.9803,2.7264,0.0435,0.223914,-0.040579,0.289527,0.263965,-0.152400,0.025283,-0.065527,0.016461,-0.015499,-0.016,-0.041,True,chassis_collision,True,False,False,False,True,False,,,,,
109,-30.0,10.0,150.0,-30.0,-170.0,-30.0,-0.014,-29.977,9.928,150.000,0.072,-0.0992,-1.7503,3.6370,0.1865,-1.8628,2.8439,0.1609,0.211347,-0.059691,0.300291,0.263965,-0.152400,0.025283,-0.065527,-0.007371,-0.026612,-0.009,-0.010,True,chassis_collision,True,False,False,False,True,False,,,,,
110,-30.0,30.0,-150.0,-30.0,-150.0,30.0,-0.010,-29.992,29.908,-150.001,0.092,-0.1735,-1.1268,3.9442,0.3067,-1.6347,3.0719,0.2168,0.196448,-0.081292,0.451438,0.263965,-0.152400,0.009965,-0.152400,-0.034030,-0.177800,0.014,0.007,True,chassis_collision,True,False,False,False,True,False,,,,,
111,-30.0,30.0,-120.0,-30.0,-150.0,60.0,-0.010,-29.986,29.966,-120.000,0.034,0.0634,-1.7010,2.9690,0.1261,-1.7264,2.9803,0.1252,0.213559,-0.063395,0.470435,0.263965,-0.152400,0.009965,-0.152400,-0.015435,-0.196394,-0.018,-0.010,True,chassis_collision,True,False,False,False,True,False,,,,,
112,-30.0,30.0,-90.0,-30.0,-150.0,90.0,-0.010,-29.981,29.994,-90.000,0.019,-0.0379,-1.8606,2.8601,-0.0006,-1.8516,2.8551,-0.0000,0.237100,-0.038544,0.477436,0.263965,-0.152400,0.009965,-0.152400,0.009965,-0.203200,-0.016,-0.128,True,chassis_collision,True,False,False,False,True,False,,,,,
113,-30.0,30.0,-60.0,-30.0,-150.0,120.0,-0.011,-29.974,29.978,-60.000,0.026,0.1360,-2.3092,2.5017,-0.1436,-1.9768,2.7299,-0.1252,0.255284,-0.016493,0.470374,0.263965,-0.152400,0.009965,-0.152400,0.035365,-0.196394,-0.010,-0.031,True,chassis_collision,True,False,False,False,True,False,,,,,
114,-30.0,30.0,-30.0,-30.0,-150.0,150.0,-0.013,-29.971,29.933,-30.000,0.067,1.6242,-2.6500,2.8483,-0.2395,-2.0684,2.6383,-0.2168,0.266951,-0.001047,0.451733,0.263965,-0.152400,0.009965,-0.152400,0.053959,-0.177800,-0.051,-0.037,True,chassis_collision,True,False,False,False,True,False,,,,,
115,-30.0,30.0,0.0,-30.0,-150.0,-180.0,-0.012,-29.971,29.908,0.001,0.092,-0.1860,-1.2647,3.5480,-0.3308,-2.1019,2.6047,-0.2504,0.270863,0.004986,0.426195,0.263965,-0.152400,0.009965,-0.152400,0.060765,-0.152400,-0.004,-0.030,True,chassis_collision,True,False,False,False,True,False,,,,,
116,-30.0,30.0,30.0,-30.0,-150.0,-150.0,-0.013,-29.969,29.933,30.000,0.067,0.0239,-2.0437,2.5784,-0.2116,-2.0684,2.6383,-0.2168,0.271920,0.001531,0.400766,0.263965,-0.152400,0.009965,-0.152400,0.053959,-0.127000,-0.010,-0.028,True,chassis_collision,True,False,False,False,True,False,,,,,
117,-30.0,30.0,60.0,-30.0,-150.0,-120.0,-0.011,-29.975,29.984,60.000,0.025,0.0054,-1.9874,2.7277,-0.1246,-1.9768,2.7299,-0.1252,0.269154,-0.012835,0.382337,0.263965,-0.152400,0.009965,-0.152400,0.035365,-0.108406,-0.042,-0.069,True,chassis_collision,True,False,False,False,True,False,,,,,
118,-30.0,30.0,90.0,-30.0,-150.0,-90.0,-0.010,-29.982,29.993,90.000,0.018,-0.0167,-1.8469,2.9148,-0.0025,-1.8516,2.8551,0.0000,0.261058,-0.032990,0.376048,0.263965,-0.152400,0.009965,-0.152400,0.009965,-0.101600,-0.001,-0.060,True,chassis_collision,True,False,False,False,True,False,,,,,
119,-30.0,30.0,120.0,-30.0,-150.0,-60.0,-0.010,-29.989,29.964,120.000,0.036,0.8915,-2.1323,2.1411,0.1328,-1.7264,2.9803,0.1252,0.248555,-0.054608,0.382474,0.263965,-0.152400,0.009965,-0.152400,-0.015435,-0.108406,0.004,-0.022,True,chassis_collision,True,False,False,False,True,False,,,,,
120,-30.0,30.0,150.0,-30.0,-150.0,-30.0,-0.010,-29.993,29.907,150.000,0.093,0.0713,-1.8688,2.5572,0.1828,-1.6347,3.0719,0.2168,0.240318,-0.070607,0.400732,0.263965,-0.152400,0.009965,-0.152400,-0.034030,-0.127000,-0.015,-0.030,True,chassis_collision,True,False,False,False,True,False,,,,,
121,-30.0,50.0,-150.0,-30.0,-130.0,30.0,-0.009,-30.006,49.930,-150.000,0.070,-0.0491,-1.8477,2.8425,0.1612,-1.8628,2.8439,0.1609,0.261276,-0.047503,0.551821,0.263965,-0.152400,0.025283,-0.239273,-0.007371,-0.278188,-0.076,-0.094,True,floor_collision,False,False,False,True,True,False,,,,,
122,-30.0,50.0,-120.0,-30.0,-130.0,60.0,-0.008,-29.998,49.986,-120.000,0.014,1.5502,-1.0100,3.1126,0.1087,-1.9803,2.7264,0.0435,0.274050,-0.025677,0.563577,0.263965,-0.152400,0.025283,-0.239273,0.016461,-0.289301,0.005,-0.057,True,floor_collision,False,False,False,True,True,False,,,,,
123,-30.0,50.0,-90.0,-30.0,-130.0,90.0,-0.009,-29.988,49.995,-90.000,0.012,1.3665,-3.0702,3.1434,-0.1270,-2.1094,2.5973,-0.0856,0.287481,-0.003431,0.561127,0.263965,-0.152400,0.025283,-0.239273,0.042657,-0.287010,-0.001,-0.043,True,floor_collision,False,False,False,True,True,False,,,,,
124,-30.0,50.0,-60.0,-30.0,-130.0,120.0,-0.008,-29.988,49.963,-60.000,0.037,0.6669,-1.2472,2.2937,-0.1341,-2.2156,2.4911,-0.1918,0.298666,0.015153,0.545961,0.263965,-0.152400,0.025283,-0.239273,0.064198,-0.271927,-0.038,-0.022,True,floor_collision,False,False,False,True,True,False,,,,,
125,-30.0,50.0,-30.0,-30.0,-130.0,150.0,-0.009,-29.992,49.919,-29.999,0.081,-0.3830,-2.4235,3.4896,-0.3272,-2.2703,2.4364,-0.2466,0.304442,0.025028,0.521940,0.263965,-0.152400,0.025283,-0.239273,0.075311,-0.248094,0.017,-0.006,True,chassis_collision,True,False,False,False,True,False,,,,,
126,-30.0,50.0,0.0,-30.0,-130.0,-180.0,-0.009,-29.996,49.913,0.000,0.087,-0.8781,-1.3200,2.6872,-0.2542,-2.2590,2.4476,-0.2353,0.303497,0.023372,0.495741,0.263965,-0.152400,0.025283,-0.239273,0.073019,-0.221898,0.011,-0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
127,-30.0,50.0,30.0,-30.0,-130.0,-150.0,-0.010,-29.994,49.964,30.000,0.036,0.6287,-3.3880,1.5857,-0.0475,-2.1847,2.5220,-0.1609,0.297492,0.011018,0.474495,0.263965,-0.152400,0.025283,-0.239273,0.057936,-0.200358,0.015,-0.020,True,chassis_collision,True,False,False,False,True,False,,,,,
128,-30.0,50.0,60.0,-30.0,-130.0,-120.0,-0.008,-29.995,49.992,60.000,0.008,1.6057,-1.1206,1.8708,-0.0542,-2.0672,2.6394,-0.0435,0.286098,-0.009659,0.463478,0.263965,-0.152400,0.025283,-0.239273,0.034104,-0.189245,-0.040,-0.040,True,chassis_collision,True,False,False,False,True,False,,,,,
129,-30.0,50.0,90.0,-30.0,-130.0,-90.0,-0.007,-29.999,49.986,90.000,0.014,1.3758,-0.4326,3.9118,0.0067,-1.9381,2.7686,0.0856,0.273052,-0.031908,0.465745,0.263965,-0.152400,0.025283,-0.239273,0.007908,-0.191537,-0.003,-0.057,True,chassis_collision,True,False,False,False,True,False,,,,,
130,-30.0,50.0,120.0,-30.0,-130.0,-60.0,-0.008,-30.003,49.940,120.000,0.060,-0.1120,-2.9884,3.3939,0.2646,-1.8320,2.8747,0.1918,0.262911,-0.049928,0.480551,0.263965,-0.152400,0.025283,-0.239273,-0.013632,-0.206620,0.010,-0.043,True,chassis_collision,True,False,False,False,True,False,,,,,
131,-30.0,50.0,150.0,-30.0,-130.0,-30.0,-0.008,-30.010,49.881,149.999,0.119,0.3318,-1.8127,3.6480,0.2963,-1.7772,2.9295,0.2466,0.257227,-0.058904,0.504044,0.263965,-0.152400,0.025283,-0.239273,-0.024746,-0.230452,0.001,-0.032,True,chassis_collision,True,False,False,False,True,False,,,,,
132,-30.0,70.0,-150.0,-30.0,-110.0,30.0,-0.007,-30.010,69.974,-150.000,0.026,-1.3673,-3.1363,1.3059,0.0056,-2.4339,2.2728,0.0856,0.296514,0.007363,0.637522,0.263965,-0.152400,0.069389,-0.315668,0.052015,-0.363404,0.023,-0.009,True,floor_collision,False,False,False,True,True,False,,,,,
133,-30.0,70.0,-120.0,-30.0,-110.0,60.0,-0.006,-30.000,70.003,-120.000,0.003,-0.3886,-0.9721,1.6337,0.0057,-2.5630,2.1437,-0.0435,0.311047,0.030518,0.640084,0.263965,-0.152400,0.069389,-0.315668,0.078211,-0.365696,-0.009,-0.057,True,floor_collision,False,False,False,True,True,False,,,,,
134,-30.0,70.0,-90.0,-30.0,-110.0,90.0,-0.006,-29.994,69.986,-90.000,0.014,0.6277,-1.3395,2.6995,-0.1059,-2.6805,2.0262,-0.1609,0.323093,0.050647,0.628712,0.263965,-0.152400,0.069389,-0.315668,0.102043,-0.354583,-0.026,-0.056,True,floor_collision,False,False,False,True,True,False,,,,,
135,-30.0,70.0,-60.0,-30.0,-110.0,120.0,-0.009,-29.991,69.943,-60.000,0.057,3.5283,-4.1503,1.8895,-0.2861,-2.7548,1.9519,-0.2353,0.331683,0.063414,0.607053,0.263965,-0.152400,0.069389,-0.315668,0.117126,-0.333043,-0.034,-0.072,True,floor_collision,False,False,False,True,True,False,,,,,
136,-30.0,70.0,-30.0,-30.0,-110.0,150.0,-0.008,-30.003,69.915,-30.000,0.085,0.0320,-2.3998,1.8015,-0.2251,-2.7661,1.9406,-0.2466,0.333589,0.066017,0.580872,0.263965,-0.152400,0.069389,-0.315668,0.119417,-0.306847,0.015,-0.026,True,floor_collision,False,False,False,True,True,False,,,,,
137,-30.0,70.0,0.0,-30.0,-110.0,-180.0,-0.007,-30.011,69.934,0.000,0.066,-0.5907,-2.3031,1.9221,-0.1866,-2.7113,1.9953,-0.1918,0.327914,0.056859,0.557013,0.263965,-0.152400,0.069389,-0.315668,0.108304,-0.283014,0.014,-0.023,True,floor_collision,False,False,False,True,True,False,,,,,
138,-30.0,70.0,30.0,-30.0,-110.0,-150.0,-0.007,-30.008,69.980,30.000,0.020,1.2431,-1.0006,1.5769,-0.0888,-2.6052,2.1015,-0.0856,0.318673,0.038228,0.542173,0.263965,-0.152400,0.069389,-0.315668,0.086764,-0.267932,-0.036,-0.062,True,floor_collision,False,False,False,True,True,False,,,,,
139,-30.0,70.0,60.0,-30.0,-110.0,-120.0,-0.007,-30.002,69.997,60.000,0.003,-2.5238,-2.2500,1.6535,0.0556,-2.4761,2.2306,0.0435,0.305576,0.016597,0.539868,0.263965,-0.152400,0.069389,-0.315668,0.060568,-0.265640,0.028,-0.009,True,floor_collision,False,False,False,True,True,False,,,,,
140,-30.0,70.0,90.0,-30.0,-110.0,-90.0,-0.006,-30.004,69.970,90.000,0.030,-1.2100,-1.1590,2.2310,0.1003,-2.3586,2.3481,0.1609,0.294941,-0.004187,0.550851,0.263965,-0.152400,0.069389,-0.315668,0.036736,-0.276753,-0.005,0.017,True,floor_collision,False,False,False,True,True,False,,,,,
141,-30.0,70.0,120.0,-30.0,-110.0,-60.0,-0.007,-30.007,69.919,120.000,0.081,-0.3690,-1.1129,3.0092,0.2270,-2.2843,2.4224,0.2353,0.288210,-0.017951,0.572170,0.263965,-0.152400,0.069389,-0.315668,0.021653,-0.298293,0.023,0.013,True,floor_collision,False,False,False,True,True,False,,,,,
142,-30.0,70.0,150.0,-30.0,-110.0,-30.0,-0.005,-30.020,69.873,149.999,0.127,-0.2502,-2.2964,2.2594,0.2310,-2.2730,2.4337,0.2466,0.286903,-0.020429,0.598101,0.263965,-0.152400,0.069389,-0.315668,0.019361,-0.324489,0.003,-0.014,True,floor_collision,False,False,False,True,True,False,,,,,
143,-30.0,90.0,-150.0,-30.0,-90.0,30.0,-0.007,-30.008,90.001,-150.000,0.008,-1.1176,-3.0836,1.2374,-0.0077,-3.2791,1.4276,-0.0000,0.346412,0.082478,0.697369,0.263965,-0.152400,0.136965,-0.372370,0.136965,-0.423170,0.005,-0.031,True,floor_collision,False,False,False,True,True,False,,,,,
144,-30.0,90.0,-120.0,-30.0,-90.0,60.0,-0.005,-30.003,90.005,-120.000,0.005,2.3336,-1.6172,4.4754,-0.0262,-3.4043,1.3024,-0.1252,0.360323,0.105095,0.690438,0.263965,-0.152400,0.136965,-0.372370,0.162365,-0.416365,-0.023,-0.044,True,floor_collision,False,False,False,True,True,False,,,,,
145,-30.0,90.0,-90.0,-30.0,-90.0,90.0,-0.008,-29.980,89.970,-90.000,0.030,1.7212,-3.5728,1.5701,-0.2358,-3.4960,1.2107,-0.2168,0.370667,0.122480,0.671854,0.263965,-0.152400,0.136965,-0.372370,0.180959,-0.397770,0.003,-0.048,True,floor_collision,False,False,False,True,True,False,,,,,
146,-30.0,90.0,-60.0,-30.0,-90.0,120.0,-0.007,-29.987,89.930,-59.999,0.070,0.1294,-4.2062,0.8441,-0.2515,-3.5295,1.1772,-0.2504,0.374477,0.128648,0.646372,0.263965,-0.152400,0.136965,-0.372370,0.187765,-0.372370,0.013,-0.026,True,floor_collision,False,False,False,True,True,False,,,,,
147,-30.0,90.0,-30.0,-30.0,-90.0,150.0,-0.006,-30.006,89.920,-30.000,0.080,2.3874,-2.1402,1.1902,-0.1777,-3.4960,1.2107,-0.2168,0.372544,0.122725,0.621103,0.263965,-0.152400,0.136965,-0.372370,0.180959,-0.346970,0.003,-0.040,True,floor_collision,False,False,False,True,True,False,,,,,
148,-30.0,90.0,0.0,-30.0,-90.0,-180.0,-0.005,-30.020,89.948,0.000,0.052,3.5694,0.5444,3.9057,-0.3555,-3.4043,1.3024,-0.1252,0.363748,0.106838,0.602656,0.263965,-0.152400,0.136965,-0.372370,0.162365,-0.328376,-0.042,-0.028,True,floor_collision,False,False,False,True,True,False,,,,,
149,-30.0,90.0,30.0,-30.0,-90.0,-150.0,-0.007,-30.010,89.999,30.000,0.010,1.3180,-0.5643,1.8243,-0.0834,-3.2791,1.4276,-0.0000,0.352469,0.084844,0.595935,0.263965,-0.152400,0.136965,-0.372370,0.136965,-0.321570,-0.034,-0.054,True,floor_collision,False,False,False,True,True,False,,,,,
150,-30.0,90.0,60.0,-30.0,-90.0,-120.0,-0.007,-29.998,89.992,60.000,0.008,0.7132,-3.9662,0.8088,0.1596,-3.1539,1.5527,0.1252,0.340395,0.063130,0.602448,0.263965,-0.152400,0.136965,-0.372370,0.111565,-0.328376,0.006,-0.008,True,floor_collision,False,False,False,True,True,False,,,,,
151,-30.0,90.0,90.0,-30.0,-90.0,-90.0,-0.008,-29.992,89.939,89.999,0.061,-0.0216,-3.0446,1.6465,0.2159,-3.0623,1.6444,0.2168,0.340537,0.048901,0.620658,0.263965,-0.152400,0.136965,-0.372370,0.092970,-0.346970,-0.046,-0.110,True,floor_collision,False,False,False,True,True,False,,,,,
152,-30.0,90.0,120.0,-30.0,-90.0,-60.0,-0.005,-30.007,89.881,120.000,0.119,0.0331,-3.0264,1.6866,0.2507,-3.0288,1.6779,0.2504,0.343696,0.044719,0.646200,0.263965,-0.152400,0.136965,-0.372370,0.086165,-0.372370,-0.006,-0.027,True,floor_collision,False,False,False,True,True,False,,,,,
153,-30.0,90.0,150.0,-30.0,-90.0,-30.0,-0.008,-30.014,89.875,149.999,0.125,-0.1631,-3.5578,0.7384,0.1406,-3.0623,1.6444,0.2168,0.348235,0.051631,0.671590,0.263965,-0.152400,0.136965,-0.372370,0.092970,-0.397770,0.003,-0.001,True,floor_collision,False,False,False,True,True,False,,,,,
154,-30.0,110.0,-150.0,-30.0,-70.0,30.0,-0.007,-29.991,110.025,-150.000,0.025,-1.6915,-4.6359,-0.1229,-0.1120,-4.2965,0.4102,-0.0856,0.415327,0.180484,0.724417,0.263965,-0.152400,0.219858,-0.402541,0.237233,-0.450278,-0.004,-0.021,True,floor_collision,False,False,False,True,True,False,,,,,
